country,vegetable,price,available_stock,daily_demand,freshness_age,shelf_life_days,remaining_life,supply_demand_gap,harvest_month,harvest_dayofweek,harvest_quarter,wastage_risk_enc,stock_demand_ratio,life_used_ratio,days_to_expire,predicted_14day_demand,stock_after_14days,shortage_in_14days,potential_wastage_units,expires_before_14days,freshness_pct_remaining,price_demand_ratio,overstock_flag
1,0,135.53,264,392,0,22,22,-128,7,3,3,1,0.6717557251908397,0.0,22,5488,-5224,1,0,0,95.65217391304348,0.34486005089058525,0
1,1,26.7,79,322,4,16,12,-243,5,5,2,1,0.24458204334365324,0.23529411764705882,12,4508,-4429,1,0,1,70.58823529411765,0.0826625386996904,0
0,8,171.5,108,476,4,15,11,-368,9,4,3,1,0.22641509433962265,0.25,11,6664,-6556,1,0,1,68.75,0.35953878406708595,0
1,6,35.59,339,448,1,24,23,-109,11,2,4,1,0.755011135857461,0.04,23,6272,-5933,1,0,0,92.0,0.07926503340757239,0
0,0,186.8,541,297,25,28,3,244,4,1,2,2,1.8154362416107384,0.8620689655172413,3,4158,-3617,1,0,1,10.344827586206897,0.6268456375838927,0
0,3,35.13,562,491,9,28,19,71,6,1,2,1,1.1422764227642277,0.3103448275862069,19,6874,-6312,1,0,0,65.51724137931035,0.07140243902439025,0
1,1,44.38,290,92,17,27,10,198,1,0,1,1,3.118279569892473,0.6071428571428571,10,1288,-998,1,0,1,35.714285714285715,0.47720430107526884,0
1,3,37.98,317,348,27,29,2,-31,1,2,1,2,0.9083094555873925,0.9,2,4872,-4555,1,0,1,6.666666666666667,0.10882521489971346,0
1,9,134.72,103,118,23,25,2,-15,3,2,1,2,0.865546218487395,0.8846153846153846,2,1652,-1549,1,0,1,7.6923076923076925,1.1321008403361343,0
0,3,105.34,341,295,1,6,5,46,1,4,1,2,1.152027027027027,0.14285714285714285,5,4130,-3789,1,0,1,71.42857142857143,0.3558783783783784,0
1,2,23.94,233,230,10,23,13,3,8,0,3,1,1.0086580086580086,0.4166666666666667,13,3220,-2987,1,0,1,54.166666666666664,0.10363636363636364,0
0,5,73.06,347,228,18,20,2,119,5,5,2,0,1.51528384279476,0.8571428571428571,2,3192,-2845,1,0,1,9.523809523809524,0.31903930131004365,0
0,4,94.52,147,261,2,6,4,-114,2,5,1,2,0.5610687022900763,0.2857142857142857,4,3654,-3507,1,0,1,57.14285714285714,0.3607633587786259,0
1,3,101.26,421,290,25,27,2,131,5,5,2,0,1.4467353951890034,0.8928571428571429,2,4060,-3639,1,0,1,7.142857142857142,0.3479725085910653,0
0,1,84.98,99,304,21,25,4,-205,3,0,1,2,0.32459016393442625,0.8076923076923077,4,4256,-4157,1,0,1,15.384615384615385,0.27862295081967214,0
0,2,148.26,103,218,8,25,17,-115,8,1,3,1,0.4703196347031963,0.3076923076923077,17,3052,-2949,1,0,0,65.38461538461539,0.6769863013698629,0
0,4,101.45,98,410,0,22,22,-312,10,5,4,1,0.2384428223844282,0.0,22,5740,-5642,1,0,0,95.65217391304348,0.24683698296836984,0
0,6,145.28,306,217,3,20,17,89,9,4,3,1,1.4036697247706422,0.14285714285714285,17,3038,-2732,1,0,0,80.95238095238095,0.6664220183486239,0
0,0,157.86,100,180,0,15,15,-80,6,2,2,1,0.5524861878453039,0.0,15,2520,-2420,1,0,0,93.75,0.8721546961325968,0
0,0,52.58,173,358,22,24,2,-185,5,3,2,2,0.4818941504178273,0.88,2,5012,-4839,1,0,1,8.0,0.14646239554317547,0
0,4,33.81,334,457,19,29,10,-123,4,1,2,1,0.7292576419213974,0.6333333333333333,10,6398,-6064,1,0,1,33.33333333333333,0.07382096069868996,0
0,6,188.0,234,115,23,26,3,119,7,3,3,2,2.0172413793103448,0.8518518518518519,3,1610,-1376,1,0,1,11.11111111111111,1.6206896551724137,0
1,7,109.79,59,470,4,6,2,-411,6,6,2,2,0.12526539278131635,0.5714285714285714,2,6580,-6521,1,0,1,28.57142857142857,0.23309978768577497,0
0,7,59.46,249,329,6,12,6,-80,10,3,4,1,0.7545454545454545,0.46153846153846156,6,4606,-4357,1,0,1,46.15384615384615,0.1801818181818182,0
1,9,49.71,404,54,10,19,9,350,7,6,3,1,7.345454545454546,0.5,9,756,-352,1,0,1,45.0,0.9038181818181819,1
0,7,168.33,153,86,8,16,8,67,5,6,2,1,1.7586206896551724,0.47058823529411764,8,1204,-1051,1,0,1,47.05882352941176,1.9348275862068967,0
1,0,85.25,400,102,1,25,24,298,4,0,2,1,3.883495145631068,0.038461538461538464,24,1428,-1028,1,0,0,92.3076923076923,0.8276699029126213,0
1,8,181.79,578,78,8,21,13,500,11,3,4,1,7.3164556962025316,0.36363636363636365,13,1092,-514,1,0,1,59.09090909090909,2.301139240506329,1
1,4,136.93,230,197,2,24,22,33,5,2,2,1,1.1616161616161615,0.08,22,2758,-2528,1,0,0,88.0,0.6915656565656566,0
1,2,51.79,194,314,16,26,10,-120,3,6,1,1,0.6158730158730159,0.5925925925925926,10,4396,-4202,1,0,1,37.03703703703704,0.1644126984126984,0
0,4,92.45,296,63,10,16,6,233,1,6,1,1,4.625,0.5882352941176471,6,882,-586,1,0,1,35.294117647058826,1.44453125,1
1,4,83.48,203,179,5,11,6,24,4,1,2,1,1.1277777777777778,0.4166666666666667,6,2506,-2303,1,0,1,50.0,0.4637777777777778,0
1,6,93.56,313,339,9,12,3,-26,8,4,3,2,0.9205882352941176,0.6923076923076923,3,4746,-4433,1,0,1,23.076923076923077,0.2751764705882353,0
0,8,177.09,547,226,11,25,14,321,5,0,2,1,2.409691629955947,0.4230769230769231,14,3164,-2617,1,0,0,53.84615384615385,0.7801321585903084,0
0,2,43.14,118,357,8,28,20,-239,6,0,2,1,0.329608938547486,0.27586206896551724,20,4998,-4880,1,0,0,68.96551724137932,0.12050279329608939,0
1,9,184.87,336,125,2,18,16,211,5,1,2,1,2.6666666666666665,0.10526315789473684,16,1750,-1414,1,0,0,84.21052631578947,1.4672222222222222,0
0,3,71.34,66,437,13,24,11,-371,3,5,1,1,0.1506849315068493,0.52,11,6118,-6052,1,0,1,44.0,0.16287671232876713,0
0,1,43.51,479,126,16,17,1,353,10,1,4,0,3.7716535433070866,0.8888888888888888,1,1764,-1285,1,0,1,5.555555555555555,0.34259842519685035,0
0,4,74.3,506,363,21,26,5,143,6,0,2,2,1.39010989010989,0.7777777777777778,5,5082,-4576,1,0,1,18.51851851851852,0.20412087912087912,0
1,8,79.44,493,233,20,26,6,260,1,5,1,1,2.106837606837607,0.7407407407407407,6,3262,-2769,1,0,1,22.22222222222222,0.3394871794871795,0
0,3,96.35,51,41,13,27,14,10,5,5,2,1,1.2142857142857142,0.4642857142857143,14,574,-523,1,0,0,50.0,2.294047619047619,0
0,8,159.64,317,212,14,27,13,105,4,5,2,1,1.488262910798122,0.5,13,2968,-2651,1,0,1,46.42857142857143,0.7494835680751173,0
1,9,104.42,92,223,4,13,9,-131,6,6,2,1,0.4107142857142857,0.2857142857142857,9,3122,-3030,1,0,1,64.28571428571429,0.4661607142857143,0
1,0,136.31,462,463,1,14,13,-1,6,2,2,1,0.9956896551724138,0.06666666666666667,13,6482,-6020,1,0,1,86.66666666666667,0.29377155172413794,0
1,5,27.87,158,398,2,12,10,-240,11,4,4,1,0.39598997493734334,0.15384615384615385,10,5572,-5414,1,0,1,76.92307692307693,0.06984962406015038,0
1,9,151.02,348,97,4,13,9,251,7,4,3,1,3.5510204081632653,0.2857142857142857,9,1358,-1010,1,0,1,64.28571428571429,1.5410204081632655,0
0,3,64.06,490,499,8,25,17,-9,4,0,2,1,0.98,0.3076923076923077,17,6986,-6496,1,0,0,65.38461538461539,0.12812,0
0,2,44.8,60,486,2,10,8,-426,12,0,4,1,0.12320328542094455,0.18181818181818182,8,6804,-6744,1,0,1,72.72727272727273,0.0919917864476386,0
1,4,45.76,493,445,3,16,13,48,2,2,1,1,1.1053811659192825,0.17647058823529413,13,6230,-5737,1,0,1,76.47058823529412,0.10260089686098654,0
0,0,33.77,460,439,21,23,2,21,6,6,2,2,1.0454545454545454,0.875,2,6146,-5686,1,0,1,8.333333333333332,0.07675000000000001,0
0,4,33.92,383,70,6,17,11,313,8,6,3,1,5.394366197183099,0.3333333333333333,11,980,-597,1,0,1,61.111111111111114,0.47774647887323946,1
0,1,26.73,145,320,12,18,6,-175,11,5,4,1,0.4517133956386293,0.631578947368421,6,4480,-4335,1,0,1,31.57894736842105,0.08327102803738318,0
1,1,88.8,139,161,0,18,18,-22,1,3,1,1,0.8580246913580247,0.0,18,2254,-2115,1,0,0,94.73684210526315,0.5481481481481482,0
1,5,83.23,381,309,16,18,2,72,2,3,1,2,1.229032258064516,0.8421052631578947,2,4326,-3945,1,0,1,10.526315789473683,0.26848387096774196,0
1,3,31.13,239,89,22,23,1,150,6,2,2,0,2.6555555555555554,0.9166666666666666,1,1246,-1007,1,0,1,4.166666666666666,0.34588888888888886,0
0,2,197.62,133,103,2,13,11,30,4,1,2,1,1.2788461538461537,0.14285714285714285,11,1442,-1309,1,0,1,78.57142857142857,1.9001923076923077,0
0,3,168.73,214,276,5,14,9,-62,8,2,3,1,0.7725631768953068,0.3333333333333333,9,3864,-3650,1,0,1,60.0,0.6091335740072201,0
0,7,117.53,70,381,4,23,19,-311,5,1,2,1,0.18324607329842932,0.16666666666666666,19,5334,-5264,1,0,0,79.16666666666666,0.30767015706806283,0
1,1,53.19,474,478,0,23,23,-4,12,1,4,1,0.9895615866388309,0.0,23,6692,-6218,1,0,0,95.83333333333334,0.1110438413361169,0
0,0,50.97,440,362,12,16,4,78,5,6,2,2,1.2121212121212122,0.7058823529411765,4,5068,-4628,1,0,1,23.52941176470588,0.14041322314049587,0
0,1,50.2,410,253,2,6,4,157,8,5,3,2,1.6141732283464567,0.2857142857142857,4,3542,-3132,1,0,1,57.14285714285714,0.19763779527559056,0
0,3,77.62,504,107,4,7,3,397,4,2,2,2,4.666666666666667,0.5,3,1498,-994,1,0,1,37.5,0.7187037037037037,1
0,6,160.13,441,312,11,26,15,129,4,6,2,1,1.4089456869009584,0.4074074074074074,15,4368,-3927,1,0,0,55.55555555555556,0.5115974440894568,0
1,2,63.95,315,289,5,8,3,26,7,0,3,2,1.0862068965517242,0.5555555555555556,3,4046,-3731,1,0,1,33.33333333333333,0.22051724137931036,0
1,0,101.5,520,160,7,10,3,360,6,2,2,2,3.229813664596273,0.6363636363636364,3,2240,-1720,1,0,1,27.27272727272727,0.6304347826086957,0
0,0,96.68,282,426,6,13,7,-144,4,2,2,1,0.6604215456674473,0.42857142857142855,7,5964,-5682,1,0,1,50.0,0.2264168618266979,0
0,2,196.54,431,474,25,26,1,-43,10,3,4,2,0.9073684210526316,0.9259259259259259,1,6636,-6205,1,0,1,3.7037037037037033,0.41376842105263156,0
1,9,134.96,496,215,3,6,3,281,2,3,1,2,2.2962962962962963,0.42857142857142855,3,3010,-2514,1,0,1,42.857142857142854,0.6248148148148148,0
0,0,40.35,131,480,11,25,14,-349,11,6,4,1,0.27234927234927236,0.4230769230769231,14,6720,-6589,1,0,0,53.84615384615385,0.08388773388773389,0
0,2,56.52,179,287,3,9,6,-108,11,5,4,1,0.6215277777777778,0.3,6,4018,-3839,1,0,1,60.0,0.19625,0
1,6,55.92,201,163,14,17,3,38,10,1,4,2,1.225609756097561,0.7777777777777778,3,2282,-2081,1,0,1,16.666666666666664,0.3409756097560976,0
1,2,31.85,469,301,2,23,21,168,11,0,4,1,1.5529801324503312,0.08333333333333333,21,4214,-3745,1,0,0,87.5,0.1054635761589404,0
1,1,108.35,582,454,6,8,2,128,1,1,1,0,1.279120879120879,0.6666666666666666,2,6356,-5774,1,0,1,22.22222222222222,0.23813186813186812,0
1,8,123.44,96,454,12,25,13,-358,4,5,2,1,0.210989010989011,0.46153846153846156,13,6356,-6260,1,0,1,50.0,0.2712967032967033,0
0,1,35.08,593,381,12,23,11,212,11,4,4,1,1.5523560209424083,0.5,11,5334,-4741,1,0,1,45.83333333333333,0.09183246073298429,0
0,5,169.13,595,217,4,17,13,378,10,2,4,1,2.729357798165138,0.2222222222222222,13,3038,-2443,1,0,1,72.22222222222221,0.7758256880733945,0
0,6,125.28,351,314,4,25,21,37,10,1,4,1,1.1142857142857143,0.15384615384615385,21,4396,-4045,1,0,0,80.76923076923077,0.39771428571428574,0
0,5,38.05,280,395,10,19,9,-115,2,3,1,1,0.7070707070707071,0.5,9,5530,-5250,1,0,1,45.0,0.09608585858585858,0
1,1,84.54,362,272,4,18,14,90,11,1,4,1,1.326007326007326,0.21052631578947367,14,3808,-3446,1,0,0,73.68421052631578,0.3096703296703297,0
1,5,153.71,368,392,2,25,23,-24,5,3,2,1,0.9363867684478372,0.07692307692307693,23,5488,-5120,1,0,0,88.46153846153845,0.3911195928753181,0
1,6,96.02,232,480,7,21,14,-248,2,4,1,1,0.48232848232848236,0.3181818181818182,14,6720,-6488,1,0,0,63.63636363636363,0.19962577962577963,0
0,0,26.48,482,128,2,8,6,354,10,1,4,1,3.7364341085271318,0.2222222222222222,6,1792,-1310,1,0,1,66.66666666666666,0.20527131782945737,0
1,4,79.75,246,409,1,17,16,-163,12,2,4,1,0.6,0.05555555555555555,16,5726,-5480,1,0,0,88.88888888888889,0.19451219512195123,0
1,5,76.49,304,327,6,14,8,-23,7,5,3,1,0.926829268292683,0.4,8,4578,-4274,1,0,1,53.333333333333336,0.2332012195121951,0
0,4,70.15,486,176,18,22,4,310,12,4,4,2,2.7457627118644066,0.782608695652174,4,2464,-1978,1,0,1,17.391304347826086,0.3963276836158192,0
0,6,108.1,394,388,1,7,6,6,10,0,4,1,1.012853470437018,0.125,6,5432,-5038,1,0,1,75.0,0.27789203084832903,0
1,1,58.66,207,290,2,29,27,-83,2,2,1,1,0.711340206185567,0.06666666666666667,27,4060,-3853,1,0,0,90.0,0.2015807560137457,0
1,0,158.55,54,99,6,7,1,-45,7,1,3,2,0.54,0.75,1,1386,-1332,1,0,1,12.5,1.5855000000000001,0
1,3,98.2,291,315,12,29,17,-24,8,5,3,1,0.9208860759493671,0.4,17,4410,-4119,1,0,0,56.666666666666664,0.31075949367088607,0
0,1,106.72,579,123,24,25,1,456,7,0,3,0,4.669354838709677,0.9230769230769231,1,1722,-1143,1,0,1,3.8461538461538463,0.8606451612903225,1
0,9,81.06,329,413,24,28,4,-84,3,0,1,2,0.7946859903381642,0.8275862068965517,4,5782,-5453,1,0,1,13.793103448275861,0.19579710144927537,0
0,4,127.34,186,132,24,25,1,54,12,1,4,2,1.3984962406015038,0.9230769230769231,1,1848,-1662,1,0,1,3.8461538461538463,0.9574436090225564,0
1,9,132.14,75,284,1,11,10,-209,1,2,1,1,0.2631578947368421,0.08333333333333333,10,3976,-3901,1,0,1,83.33333333333334,0.4636491228070175,0
1,9,177.76,257,497,1,20,19,-240,3,5,1,1,0.5160642570281124,0.047619047619047616,19,6958,-6701,1,0,0,90.47619047619048,0.35694779116465863,0
1,0,161.33,290,280,9,13,4,10,1,1,1,2,1.0320284697508897,0.6428571428571429,4,3920,-3630,1,0,1,28.57142857142857,0.5741281138790036,0
1,9,24.33,500,178,22,29,7,322,12,0,4,1,2.793296089385475,0.7333333333333333,7,2492,-1992,1,0,1,23.333333333333332,0.1359217877094972,0
1,9,173.19,144,31,1,19,18,113,5,4,2,1,4.5,0.05,18,434,-290,1,0,0,90.0,5.4121875,1
1,8,160.0,295,377,6,20,14,-82,11,4,4,1,0.7804232804232805,0.2857142857142857,14,5278,-4983,1,0,0,66.66666666666666,0.42328042328042326,0
0,8,65.33,427,54,4,8,4,373,1,4,1,2,7.763636363636364,0.4444444444444444,4,756,-329,1,0,1,44.44444444444444,1.1878181818181819,1
0,1,165.47,294,129,2,14,12,165,3,1,1,1,2.2615384615384615,0.13333333333333333,12,1806,-1512,1,0,1,80.0,1.2728461538461537,0
0,6,65.18,483,57,13,22,9,426,7,2,3,1,8.327586206896552,0.5652173913043478,9,798,-315,1,0,1,39.130434782608695,1.123793103448276,1
0,6,22.21,120,162,6,8,2,-42,5,6,2,2,0.7361963190184049,0.6666666666666666,2,2268,-2148,1,0,1,22.22222222222222,0.13625766871165645,0
1,9,77.85,242,191,9,16,7,51,10,1,4,1,1.2604166666666667,0.5294117647058824,7,2674,-2432,1,0,1,41.17647058823529,0.40546875,0
0,0,30.24,103,349,6,7,1,-246,12,2,4,2,0.29428571428571426,0.75,1,4886,-4783,1,0,1,12.5,0.08639999999999999,0
1,8,52.5,566,144,8,11,3,422,9,2,3,2,3.9034482758620688,0.6666666666666666,3,2016,-1450,1,0,1,25.0,0.3620689655172414,0
0,4,115.98,63,317,4,15,11,-254,5,3,2,1,0.19811320754716982,0.25,11,4438,-4375,1,0,1,68.75,0.36471698113207546,0
1,0,176.33,110,200,8,17,9,-90,7,6,3,1,0.5472636815920398,0.4444444444444444,9,2800,-2690,1,0,1,50.0,0.8772636815920398,0
